danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.5489999999999999,0.8759999999999999,6.0,-3.589,1.0,0.0404,0.000785,0.0,0.288,0.741,146.549,182533.0,3.0
0.434,0.877,11.0,-4.9430000000000005,1.0,0.0892,0.0006219999999999,4.48e-05,0.209,0.508,169.977,203600.0,4.0
0.396,0.959,3.0,-3.252,0.0,0.2789999999999999,4.7e-05,2.37e-05,0.104,0.231,179.822,259107.0,4.0
0.435,0.636,5.0,-6.851,0.0,0.0609,0.451,0.0,0.1119999999999999,0.1009999999999999,141.87,216338.0,4.0
0.505,0.34,4.0,-9.005,1.0,0.0438,0.5760000000000001,0.0,0.21,0.0916,203.986,206459.0,4.0
0.423,0.5720000000000001,6.0,-5.109,1.0,0.0347,0.0158,0.0,0.231,0.17,165.394,230613.0,4.0
0.48,0.588,11.0,-5.222,1.0,0.0426,0.251,0.0,0.166,0.178,122.214,217787.0,4.0
0.384,0.8740000000000001,5.0,-2.533,1.0,0.0378,0.000124,0.0,0.245,0.267,190.11,230920.0,4.0
0.529,0.8759999999999999,1.0,-4.382,0.0,0.0439,0.0038299999999999,0.0,0.107,0.461,192.052,233795.0,4.0
0.532,0.929,1.0,-4.847,0.0,0.0591,0.00139,0.0,0.0884,0.795,141.07299999999998,224373.0,4.0
0.282,0.868,3.0,-2.682,1.0,0.0451,0.0299,0.0,0.124,0.514,173.826,222053.0,4.0
0.534,0.987,11.0,-3.544,1.0,0.0728,8.62e-05,0.0002529999999999,0.262,0.561,128.97299999999998,234495.0,4.0
0.4679999999999999,0.937,10.0,-4.541,1.0,0.0659,0.0247,0.0,0.209,0.377,116.035,235427.0,4.0
0.208,0.342,6.0,-8.702,1.0,0.0327,0.875,3e-06,0.0908,0.135,186.162,239813.0,4.0
0.523,0.828,1.0,-4.696000000000001,1.0,0.0762,0.0136,0.0002549999999999,0.165,0.476,193.904,214827.0,4.0
0.509,0.843,1.0,-3.318,0.0,0.0488,0.000671,0.0008029999999999,0.348,0.332,140.055,238400.0,3.0
0.395,0.917,8.0,-6.86,1.0,0.133,0.00143,0.0,0.261,0.563,169.088,197640.0,4.0
0.537,0.841,8.0,-5.9510000000000005,1.0,0.0329,0.0326,0.00157,0.301,0.5920000000000001,134.97799999999998,211080.0,4.0
0.266,0.0596,0.0,-18.515,1.0,0.0363,0.905,7.070000000000001e-05,0.132,0.143,181.74,201933.0,3.0
0.522,0.5770000000000001,9.0,-6.773,1.0,0.0306,0.000733,0.0405,0.157,0.304,138.118,240251.0,4.0
0.267,0.981,5.0,-2.04,1.0,0.136,0.00548,0.0,0.0346,0.456,188.181,209021.0,4.0
0.447,0.967,0.0,-2.7060000000000004,1.0,0.0793,0.00448,0.0,0.487,0.606,179.991,162720.0,4.0
0.6890000000000001,0.268,2.0,-9.538,1.0,0.0273,0.825,1.76e-05,0.0999,0.353,107.034,213307.0,4.0
0.54,0.8009999999999999,2.0,-3.733,1.0,0.0475,0.0845,0.0,0.221,0.5770000000000001,167.958,224855.0,4.0
0.471,0.963,10.0,-3.795,1.0,0.0572,0.00315,0.0,0.244,0.581,150.033,227467.0,4.0
0.3339999999999999,0.979,6.0,-4.529,0.0,0.1159999999999999,3.78e-05,7.11e-05,0.342,0.307,163.803,234600.0,4.0
0.426,0.972,0.0,-5.122000000000001,1.0,0.0954,0.0017,0.0,0.171,0.341,111.221,165373.0,4.0
0.428,0.952,8.0,-4.624,0.0,0.111,0.000917,0.0,0.13,0.62,186.892,189867.0,4.0
0.5660000000000001,0.949,5.0,-2.285,1.0,0.0536,0.00959,1.1e-05,0.313,0.6579999999999999,142.006,220533.0,4.0
0.544,0.55,10.0,-6.756,0.0,0.0248,0.0541,0.0,0.243,0.246,144.028,236920.0,4.0
0.359,0.935,8.0,-5.529,0.0,0.0817,0.000143,0.0141,0.351,0.6579999999999999,173.429,198493.0,4.0
0.345,0.987,8.0,-3.424,0.0,0.0778,0.00134,8.14e-06,0.352,0.677,114.703,240173.0,4.0
0.3779999999999999,0.851,7.0,-4.378,1.0,0.0375,0.000336,0.0,0.495,0.41,170.017,217120.0,4.0
0.547,0.7140000000000001,2.0,-5.0,1.0,0.0265,0.0361,0.0,0.146,0.367,112.028,207800.0,4.0
0.486,0.977,7.0,-3.463,1.0,0.0603,0.00237,0.0,0.298,0.413,207.002,221093.0,4.0
0.4539999999999999,0.636,0.0,-4.731,1.0,0.0273,0.00228,0.0,0.154,0.313,175.78,244827.0,4.0
0.594,0.8740000000000001,0.0,-3.716,1.0,0.0815,0.0116,0.0,0.5489999999999999,0.628,119.964,196413.0,4.0
0.437,0.958,8.0,-3.398,1.0,0.0994,0.0004,0.0275,0.0834,0.357,131.56,217737.0,4.0
0.501,0.913,4.0,-3.278,1.0,0.0463,0.00945,0.0,0.0885,0.653,165.96099999999998,189385.0,4.0
0.5489999999999999,0.652,2.0,-7.37,1.0,0.0866,0.25,5e-06,0.183,0.381,121.321,239028.0,5.0
0.895,0.885,0.0,-4.182,1.0,0.268,0.11,4.04e-05,0.106,0.633,134.97299999999998,186027.0,4.0
0.478,0.682,6.0,-5.949,0.0,0.407,0.134,0.0,0.106,0.3879999999999999,155.563,179231.0,4.0
0.452,0.563,4.0,-6.607,1.0,0.0272,0.144,0.0,0.143,0.209,137.715,267653.0,3.0
0.44,0.446,9.0,-9.928,1.0,0.031,0.39,0.569,0.179,0.201,127.372,475093.0,4.0
0.524,0.967,8.0,-3.322,1.0,0.0392,0.000289,7.41e-06,0.324,0.731,116.273,167200.0,4.0
0.586,0.624,5.0,-5.946000000000001,1.0,0.113,0.0153,1.78e-06,0.133,0.267,137.952,185863.0,4.0
0.774,0.513,7.0,-5.024,1.0,0.0778,0.907,0.0,0.11,0.324,182.06,108132.0,4.0
0.379,0.29,4.0,-8.485,1.0,0.051,0.952,0.00106,0.118,0.1689999999999999,166.467,201080.0,4.0
0.475,0.946,11.0,-4.832,0.0,0.146,0.00153,3.15e-05,0.271,0.313,155.005,218880.0,4.0
0.414,0.946,4.0,-3.419,1.0,0.0856,0.00135,0.0,0.278,0.42,165.015,190640.0,4.0
0.4579999999999999,0.8220000000000001,8.0,-6.613,0.0,0.0431,0.00279,0.0,0.15,0.6,208.206,225667.0,4.0
0.557,0.5329999999999999,10.0,-6.817,0.0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733.0,4.0
0.6859999999999999,0.172,1.0,-8.722000000000001,1.0,0.0329,0.8390000000000001,1.8100000000000003e-05,0.0793,0.1969999999999999,112.655,260004.0,4.0
0.386,0.677,2.0,-5.83,1.0,0.0346,0.0084099999999999,0.00366,0.341,0.195,126.602,238240.0,4.0
0.496,0.8490000000000001,0.0,-4.975,1.0,0.0368,0.000333,9.16e-06,0.354,0.828,171.965,228867.0,4.0
0.56,0.959,7.0,-2.4330000000000003,1.0,0.102,0.0007379999999999,0.000206,0.209,0.67,163.983,216600.0,4.0
0.5529999999999999,0.502,0.0,-5.972,1.0,0.0409,0.299,0.0,0.764,0.296,129.976,210200.0,4.0
0.451,0.951,1.0,-3.754,1.0,0.0645,0.0003799999999999,2.39e-06,0.261,0.442,162.065,213933.0,4.0
0.539,0.949,5.0,-4.23,0.0,0.0711,0.000181,2.3800000000000003e-05,0.746,0.747,206.896,180554.0,4.0
0.432,0.868,1.0,-2.892,1.0,0.0349,0.000739,0.0,0.103,0.303,110.509,209293.0,4.0
0.716,0.7120000000000001,4.0,-6.247000000000001,1.0,0.128,0.218,0.0,0.1119999999999999,0.562,169.956,197107.0,4.0
0.55,0.918,9.0,-3.159,0.0,0.0682,0.00466,0.0,0.206,0.563,126.083,177827.0,4.0
0.552,0.915,4.0,-3.713,1.0,0.0559,0.0013,3.74e-05,0.206,0.606,180.02599999999998,203413.0,4.0
0.406,0.932,6.0,-3.386,0.0,0.0936,6.13e-05,0.0,0.053,0.29,130.084,196293.0,4.0
0.5660000000000001,0.908,11.0,-6.459,1.0,0.0362,0.066,0.001,0.16,0.349,188.0,183867.0,4.0
0.471,0.95,5.0,-2.925,0.0,0.261,0.00133,0.0,0.341,0.426,129.989,191457.0,4.0
0.545,0.815,6.0,-3.197,0.0,0.0868,0.135,0.0,0.148,0.758,170.058,218453.0,4.0
0.2339999999999999,0.947,9.0,-5.648,1.0,0.045,3.06e-06,0.000612,0.1689999999999999,0.501,144.363,140080.0,4.0
0.688,0.835,8.0,-4.162,1.0,0.0911,0.0583,2.87e-06,0.0795,0.88,169.71599999999998,230493.0,4.0
0.3389999999999999,0.861,4.0,-3.141,0.0,0.0841,0.00439,0.0,0.111,0.416,176.047,231813.0,4.0
0.373,0.97,8.0,-3.379,1.0,0.248,5.37e-05,0.0,0.363,0.667,195.083,182081.0,4.0
0.5539999999999999,0.949,2.0,-4.928,1.0,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,374453.0,4.0
0.561,0.799,0.0,-4.256,1.0,0.0569,0.251,0.0,0.317,0.792,156.488,215000.0,4.0
0.327,0.295,4.0,-6.907,0.0,0.0313,0.775,0.0,0.107,0.143,148.57399999999998,243373.0,4.0
0.688,0.532,6.0,-8.361,0.0,0.0875,0.0356,3.08e-06,0.172,0.565,164.06799999999998,223079.0,4.0
0.63,0.53,0.0,-7.258999999999999,1.0,0.0434,0.4,0.0,0.177,0.417,108.038,225053.0,3.0
0.659,0.263,11.0,-10.249,1.0,0.0336,0.782,0.0,0.257,0.23,119.938,230618.0,4.0
0.479,0.647,0.0,-5.702000000000001,1.0,0.0709,0.1369999999999999,0.0,0.0923,0.344,165.678,212383.0,4.0
0.474,0.789,9.0,-4.287,1.0,0.0718,0.0935,0.0,0.0585,0.826,164.06400000000002,210253.0,4.0
0.499,0.99,4.0,-3.944,1.0,0.165,0.0012,0.7829999999999999,0.7340000000000001,0.441,167.19799999999998,50720.0,4.0
0.386,0.888,10.0,-4.345,0.0,0.0844,0.00025,0.0,0.523,0.344,161.957,209453.0,4.0
0.481,0.94,7.0,-5.204,1.0,0.066,0.000891,0.0,0.0939,0.66,192.986,189333.0,4.0
0.386,0.562,10.0,-4.363,1.0,0.03,0.175,9.17e-06,0.209,0.228,145.89,363114.0,4.0
0.5770000000000001,0.951,0.0,-6.351,1.0,0.0677,0.0076799999999999,0.000102,0.755,0.314,192.152,178840.0,4.0
0.534,0.642,9.0,-3.971,1.0,0.0504,0.259,0.0,0.29,0.131,185.926,249813.0,4.0
0.684,0.619,4.0,-5.441,0.0,0.0464,0.0302,0.0,0.142,0.253,150.011,238278.0,4.0
0.4579999999999999,0.912,5.0,-3.666,1.0,0.0618,0.0175,0.0,0.363,0.611,104.526,257760.0,4.0
0.509,0.887,2.0,-3.785,1.0,0.0958,0.00166,7.98e-06,0.0994,0.6609999999999999,161.99,185733.0,4.0
0.1989999999999999,0.935,1.0,-3.471,1.0,0.157,0.000204,0.0,0.0628,0.637,195.012,177240.0,4.0
0.4589999999999999,0.545,6.0,-4.874,1.0,0.0282,0.142,0.0,0.105,0.1939999999999999,137.941,248587.0,3.0
0.507,0.748,1.0,-5.263999999999999,1.0,0.0303,0.00604,2.93e-05,0.176,0.743,185.306,210053.0,4.0
0.525,0.7959999999999999,9.0,-5.98,1.0,0.0315,0.12,5.18e-06,0.108,0.204,133.408,241453.0,4.0
0.384,0.4379999999999999,0.0,-9.149,1.0,0.0361,0.753,0.0,0.1009999999999999,0.286,175.248,456867.0,4.0
0.429,0.964,2.0,-4.09,1.0,0.178,0.00105,0.0,0.2769999999999999,0.525,163.06,215760.0,4.0
0.491,0.6659999999999999,7.0,-6.02,1.0,0.0308,0.00763,0.0,0.191,0.235,176.046,253280.0,4.0
0.634,0.8079999999999999,10.0,-5.776,0.0,0.0468,0.00036,0.0,0.1969999999999999,0.331,140.017,216413.0,4.0
0.41,0.913,11.0,-4.237,1.0,0.0905,0.00243,3.46e-06,0.102,0.419,189.79,254400.0,4.0
0.425,0.971,6.0,-2.239,1.0,0.0935,4.23e-05,0.0008179999999999,0.281,0.407,112.248,236293.0,4.0
0.56,0.7509999999999999,4.0,-6.022,0.0,0.0364,0.00168,5.22e-05,0.168,0.177,187.938,197640.0,4.0
0.46,0.831,6.0,-6.17,0.0,0.0452,0.000347,1.8100000000000003e-05,0.168,0.649,140.188,230707.0,3.0
0.29,0.48,5.0,-6.582999999999999,1.0,0.0296,0.1159999999999999,3.03e-06,0.626,0.382,112.62,229235.0,4.0
0.418,0.862,11.0,-3.239,1.0,0.0451,0.000261,0.0,0.129,0.258,188.952,289870.0,4.0
0.517,0.0723,0.0,-13.793,1.0,0.0392,0.738,0.0,0.11,0.2689999999999999,108.22,176800.0,4.0
0.41,0.0485,0.0,-13.918,1.0,0.038,0.947,0.0,0.108,0.247,137.97,173175.0,4.0
0.449,0.602,6.0,-4.8,0.0,0.0264,0.149,0.0,0.141,0.32,170.04,256733.0,3.0
0.482,0.644,10.0,-8.535,0.0,0.319,0.0863,7.57e-06,0.31,0.611,151.329,157560.0,4.0
0.407,0.147,2.0,-8.822000000000001,1.0,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400.0,3.0
0.309,0.971,3.0,-3.45,0.0,0.146,0.00208,8.12e-06,0.565,0.456,195.80900000000003,195837.0,4.0
0.419,0.934,7.0,-3.908,0.0,0.12,0.000278,0.0015,0.132,0.286,127.288,210240.0,4.0
0.485,0.82,3.0,-4.085,1.0,0.0493,0.015,2.81e-05,0.1119999999999999,0.2189999999999999,188.126,186867.0,4.0
0.466,0.653,0.0,-4.583,1.0,0.0298,0.0157,0.0,0.263,0.205,143.034,208907.0,3.0
0.226,0.794,6.0,-5.823,1.0,0.0673,0.0131,2.22e-06,0.0974,0.2319999999999999,161.084,241640.0,4.0
0.563,0.8059999999999999,11.0,-5.898,1.0,0.0415,0.00236,3.21e-05,0.0956,0.539,148.028,233986.0,4.0
0.523,0.943,1.0,-4.203,1.0,0.0337,0.00704,3.81e-05,0.0579,0.7659999999999999,199.21400000000003,180160.0,4.0
0.4589999999999999,0.8909999999999999,6.0,-3.289,1.0,0.0865,0.0402,0.0,0.0768,0.6990000000000001,164.074,204413.0,4.0
0.4589999999999999,0.993,1.0,-2.365,1.0,0.126,0.000299,0.0,0.214,0.642,160.114,198925.0,4.0
0.363,0.973,7.0,-5.341,1.0,0.0668,1.14e-06,0.0244,0.0277,0.177,183.958,219243.0,4.0
0.298,0.45,2.0,-5.769,1.0,0.0282,0.4539999999999999,0.0,0.273,0.41,167.06799999999998,213987.0,4.0
0.774,0.75,11.0,-4.927,0.0,0.0412,0.00207,1.7800000000000002e-05,0.0808,0.927,118.015,197987.0,4.0
0.768,0.8640000000000001,11.0,-6.145,1.0,0.0324,0.1009999999999999,0.0,0.162,0.8909999999999999,110.008,173027.0,4.0
0.347,0.622,0.0,-5.314,1.0,0.0299,0.00188,0.0,0.15,0.314,175.78,244880.0,4.0
0.47,0.7490000000000001,11.0,-3.993,0.0,0.0324,0.00101,0.0,0.308,0.346,170.092,175880.0,4.0
0.416,0.967,9.0,-2.289,0.0,0.109,0.000367,0.0,0.0632,0.431,171.032,192787.0,4.0
0.381,0.984,1.0,-2.42,1.0,0.0638,2.53e-05,6.91e-05,0.27,0.81,186.081,174320.0,4.0
0.6809999999999999,0.292,11.0,-9.599,1.0,0.0483,0.743,0.0,0.0974,0.162,128.004,191002.0,4.0
0.696,0.5429999999999999,11.0,-6.164,1.0,0.0489,0.308,0.0,0.0939,0.479,107.969,246880.0,4.0
0.5329999999999999,0.967,1.0,-2.543,1.0,0.0995,0.0079099999999999,0.0,0.336,0.782,142.018,186813.0,4.0
0.622,0.957,11.0,-3.176,0.0,0.131,0.00485,0.0,0.0863,0.517,114.471,180267.0,4.0
0.6970000000000001,0.467,9.0,-7.536,1.0,0.0715,0.248,0.0,0.0941,0.5720000000000001,164.162,229413.0,4.0
0.57,0.843,10.0,-4.797,1.0,0.0543,0.0481,0.0,0.0936,0.7090000000000001,124.981,203560.0,4.0
0.628,0.8859999999999999,2.0,-3.805,1.0,0.0608,0.0007059999999999,0.0,0.275,0.72,135.45,191373.0,4.0
0.48,0.7340000000000001,7.0,-5.37,1.0,0.0259,0.00743,0.000461,0.196,0.294,150.02,294067.0,4.0
0.508,0.907,6.0,-3.443,0.0,0.0565,0.0423,6.829999999999999e-05,0.221,0.5870000000000001,104.997,244720.0,4.0
0.5920000000000001,0.939,4.0,-4.43,1.0,0.0334,0.0028399999999999,1.24e-05,0.0942,0.8390000000000001,127.005,266893.0,4.0
0.616,0.871,0.0,-4.128,1.0,0.049,0.00135,0.0,0.426,0.679,119.967,177760.0,4.0
0.389,0.954,3.0,-3.945,1.0,0.126,0.00199,0.0,0.135,0.382,162.82299999999998,251933.0,4.0
0.446,0.657,7.0,-4.494,1.0,0.0262,0.0022,0.0,0.1889999999999999,0.215,152.132,250093.0,3.0
0.4479999999999999,0.8140000000000001,1.0,-4.601,0.0,0.0337,0.00145,0.0,0.104,0.523,161.93,224853.0,4.0
0.588,0.698,6.0,-4.047,1.0,0.0444,0.00197,8.01e-05,0.114,0.5529999999999999,129.95,233147.0,4.0
0.5670000000000001,0.94,9.0,-3.155,1.0,0.094,0.0312,0.0,0.411,0.5589999999999999,116.523,189253.0,4.0
0.551,0.386,0.0,-10.22,1.0,0.132,0.659,0.0,0.125,0.245,116.409,199387.0,1.0
0.387,0.424,7.0,-7.084,1.0,0.0379,0.688,0.0,0.111,0.191,110.122,327434.0,4.0
0.461,0.907,1.0,-4.784,1.0,0.0601,0.021,0.0,0.145,0.429,201.926,194267.0,4.0
0.6559999999999999,0.578,7.0,-8.97,0.0,0.0922,0.235,0.0,0.118,0.556,189.028,256733.0,4.0
0.5710000000000001,0.517,1.0,-5.502999999999999,1.0,0.0508,0.433,0.0,0.255,0.432,164.13,169827.0,4.0
0.5529999999999999,0.8370000000000001,6.0,-5.608,1.0,0.0452,0.00941,0.0,0.372,0.432,140.495,208280.0,4.0
0.467,0.957,10.0,-4.846,1.0,0.0454,0.000241,5.62e-06,0.595,0.445,143.832,194333.0,4.0
0.585,0.623,4.0,-7.042999999999999,1.0,0.45,0.3379999999999999,0.0,0.181,0.3339999999999999,118.94,124765.0,5.0
0.519,0.6409999999999999,6.0,-6.176,0.0,0.181,0.7979999999999999,1.5e-05,0.152,0.752,141.968,153500.0,4.0
0.5589999999999999,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,285040.0,4.0
0.366,0.94,1.0,-5.119,0.0,0.0696,0.000769,9.42e-05,0.188,0.369,130.19799999999998,255627.0,4.0
0.6609999999999999,0.416,1.0,-8.417,1.0,0.306,0.14,0.0,0.2269999999999999,0.364,194.432,270000.0,3.0
0.649,0.888,6.0,-4.807,1.0,0.0293,0.013,2.23e-06,0.0888,0.5529999999999999,201.95,208467.0,4.0
0.53,0.768,7.0,-5.611000000000001,1.0,0.0284,0.00385,0.0,0.103,0.374,148.095,260333.0,4.0
0.396,0.7959999999999999,5.0,-3.253,1.0,0.0357,0.0597,0.0,0.407,0.362,154.037,207213.0,3.0
0.708,0.186,9.0,-8.953,0.0,0.0422,0.868,0.0,0.0779,0.321,145.082,156107.0,4.0
0.288,0.991,3.0,-3.976,1.0,0.312,0.000126,3.77e-06,0.0902,0.353,169.607,200036.0,4.0
0.616,0.565,8.0,-7.777,1.0,0.515,0.8370000000000001,0.0,0.1369999999999999,0.8590000000000001,154.57399999999998,148454.0,4.0
0.4539999999999999,0.947,5.0,-4.085,1.0,0.0841,0.0187,0.0,0.346,0.591,149.076,154133.0,4.0
0.261,0.992,4.0,-3.286,0.0,0.432,0.000216,1.5e-06,0.77,0.156,180.153,184640.0,4.0
0.525,0.933,6.0,-3.605,1.0,0.134,0.0002839999999999,0.0,0.0912,0.522,188.018,228271.0,4.0
0.55,0.928,0.0,-5.13,1.0,0.0625,0.000329,1.35e-06,0.0981,0.515,130.02100000000002,211187.0,4.0
0.657,0.401,3.0,-8.749,1.0,0.0294,0.3289999999999999,0.0,0.123,0.682,129.995,204245.0,4.0
0.349,0.919,7.0,-4.124,1.0,0.0838,0.00415,0.0,0.26,0.294,166.916,218627.0,4.0
0.361,0.446,0.0,-6.044,0.0,0.0281,0.95,1.32e-05,0.132,0.212,155.542,250000.0,4.0
0.492,0.593,0.0,-5.975,1.0,0.0255,0.098,0.0,0.257,0.3289999999999999,144.134,231760.0,4.0
0.41,0.8340000000000001,5.0,-5.375,1.0,0.054,0.0651,0.0,0.115,0.3329999999999999,147.982,255400.0,4.0
0.367,0.855,0.0,-4.207,1.0,0.0421,0.0331,0.0,0.385,0.366,104.8,178480.0,4.0
0.627,0.82,0.0,-4.803,1.0,0.0327,0.00679,0.0,0.214,0.532,119.996,217373.0,4.0
0.7859999999999999,0.623,2.0,-5.0360000000000005,1.0,0.0738,0.0056,0.0,0.0866,0.88,120.05,208200.0,4.0
0.551,0.913,0.0,-4.063,0.0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493.0,4.0
0.597,0.909,1.0,-4.785,0.0,0.0585,0.0126,5.01e-05,0.125,0.682,118.981,262827.0,4.0
0.64,0.884,6.0,-2.609,1.0,0.0428,0.0226,0.0,0.187,0.573,124.968,244000.0,4.0
0.363,0.8340000000000001,9.0,-2.826,0.0,0.0436,0.0629,0.0,0.1639999999999999,0.275,161.972,250311.0,4.0
0.179,0.912,4.0,-3.881,0.0,0.0791,0.0014,0.000294,0.5820000000000001,0.289,182.99,231533.0,3.0
0.228,0.753,1.0,-4.132,1.0,0.037,0.00149,0.0,0.108,0.291,170.878,214573.0,4.0
0.43,0.868,0.0,-4.44,1.0,0.0639,0.0001189999999999,0.000389,0.0836,0.1639999999999999,138.80700000000002,189853.0,3.0
0.486,0.764,0.0,-3.932,1.0,0.0345,1.63e-05,0.00153,0.0886,0.426,122.018,234480.0,4.0
0.561,0.94,0.0,-2.843,1.0,0.0592,0.0022199999999999,0.0,0.125,0.654,116.99,220653.0,4.0
0.5820000000000001,0.8909999999999999,8.0,-5.239,1.0,0.0457,0.00635,0.0,0.201,0.534,115.027,230427.0,4.0
0.563,0.5820000000000001,11.0,-9.205,1.0,0.0318,0.127,0.0,0.288,0.652,140.124,156547.0,4.0
0.5539999999999999,0.902,4.0,-4.018,1.0,0.0569,0.00635,0.0,0.3279999999999999,0.657,126.022,187000.0,4.0
0.432,0.9,0.0,-2.832,1.0,0.0447,0.00248,0.0,0.631,0.486,178.08599999999998,208680.0,4.0
0.358,0.912,9.0,-4.631,1.0,0.121,0.0541,0.0,0.183,0.626,202.789,254955.0,4.0
0.3329999999999999,0.851,7.0,-5.292999999999999,1.0,0.0948,0.0101,0.0,0.2769999999999999,0.44,108.25,303093.0,4.0
0.5870000000000001,0.299,8.0,-7.365,1.0,0.0263,0.779,0.0,0.123,0.356,189.984,259550.0,3.0
0.6659999999999999,0.489,11.0,-5.944,0.0,0.0627,0.547,2.13e-06,0.204,0.4639999999999999,115.555,141589.0,4.0
0.6709999999999999,0.337,4.0,-9.762,0.0,0.0605,0.75,1.38e-06,0.11,0.12,119.716,155205.0,4.0
0.7440000000000001,0.322,0.0,-13.004,1.0,0.0337,0.718,1.62e-06,0.0841,0.294,119.941,193093.0,4.0
0.731,0.867,11.0,-5.881,1.0,0.032,0.0395,0.0,0.0861,0.7759999999999999,208.038,200373.0,4.0
0.45,0.883,7.0,-4.093999999999999,1.0,0.0524,0.00193,0.0,0.293,0.3279999999999999,186.82,214707.0,4.0
0.451,0.336,10.0,-8.517000000000001,0.0,0.0368,0.962,3.41e-05,0.102,0.211,122.299,271227.0,4.0
0.357,0.959,2.0,-4.081,0.0,0.113,6.93e-06,3.91e-05,0.0825,0.364,179.644,202093.0,4.0
0.319,0.926,6.0,-3.865,0.0,0.0487,0.000121,0.000978,0.3379999999999999,0.359,166.051,214453.0,4.0
0.435,0.887,9.0,-4.07,1.0,0.0636,0.0007469999999999,0.0,0.0327,0.408,199.935,212040.0,4.0
0.596,0.8540000000000001,7.0,-5.114,0.0,0.4629999999999999,0.0169,0.0,0.124,0.152,120.274,203418.0,4.0
0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,200.016,213107.0,4.0
0.442,0.7929999999999999,9.0,-5.152,1.0,0.0347,0.0456,0.0,0.3279999999999999,0.437,161.97,237267.0,4.0
0.308,0.873,8.0,-4.542,1.0,0.0533,0.00022,0.000729,0.0974,0.6859999999999999,143.519,206587.0,4.0
0.373,0.737,1.0,-5.282,1.0,0.0297,9.4e-06,0.0,0.0696,0.565,177.9,186893.0,4.0
0.537,0.927,6.0,-3.322,1.0,0.0476,0.0001699999999999,6.78e-06,0.115,0.379,204.89,228293.0,4.0
0.497,0.923,2.0,-4.512,1.0,0.1369999999999999,0.00282,0.0,0.158,0.667,181.075,198000.0,4.0
0.492,0.984,8.0,-3.1910000000000003,1.0,0.0945,0.000237,0.0353,0.3329999999999999,0.331,145.012,275968.0,4.0
0.522,0.47,8.0,-5.12,0.0,0.1169999999999999,0.465,0.0,0.143,0.66,133.216,196047.0,3.0
0.418,0.8240000000000001,2.0,-4.089,1.0,0.0469,0.00119,6.48e-05,0.2,0.382,143.983,222040.0,4.0
0.47,0.964,4.0,-2.839,0.0,0.09,0.00171,0.00112,0.107,0.264,153.938,247388.0,4.0
0.475,0.987,5.0,-3.515,0.0,0.121,0.00028,2.36e-06,0.335,0.632,162.002,213741.0,4.0
0.55,0.8740000000000001,4.0,-4.046,1.0,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,240213.0,4.0
0.428,0.276,4.0,-11.729,1.0,0.0312,0.732,5.33e-06,0.1169999999999999,0.0382,198.39,280000.0,1.0
0.423,0.94,1.0,-4.012,0.0,0.0635,0.00166,0.0,0.178,0.505,149.934,206520.0,4.0
0.609,0.6679999999999999,11.0,-4.515,1.0,0.0308,0.287,0.0104,0.0974,0.212,165.95,228434.0,4.0
0.688,0.76,5.0,-9.892,0.0,0.036,0.0425,0.0,0.138,0.765,190.096,205027.0,4.0
0.505,0.71,3.0,-3.015,1.0,0.0321,0.19,0.00025,0.3289999999999999,0.428,179.87599999999998,175200.0,4.0
0.723,0.925,11.0,-4.239,0.0,0.0502,0.0248,0.000289,0.1009999999999999,0.7809999999999999,127.029,195133.0,4.0
0.8140000000000001,0.728,4.0,-5.44,0.0,0.0583,0.0242,0.0875,0.612,0.962,109.983,202364.0,4.0
0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.123,0.8170000000000001,128.977,223480.0,4.0
0.562,0.939,0.0,-4.282,1.0,0.0475,0.046,0.0,0.1119999999999999,0.684,116.044,221947.0,4.0
0.8109999999999999,0.879,9.0,-3.724,1.0,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,188754.0,4.0
0.555,0.715,11.0,-4.821000000000001,0.0,0.0468,0.0019199999999999,0.0,0.114,0.402,183.902,225147.0,4.0
0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382.0,4.0
0.675,0.479,0.0,-9.87,0.0,0.0278,0.633,1.76e-05,0.088,0.4539999999999999,163.99599999999998,209493.0,4.0
0.7509999999999999,0.873,7.0,-4.057,1.0,0.0725,0.1169999999999999,1.44e-06,0.175,0.52,204.108,162353.0,4.0
0.7020000000000001,0.705,0.0,-6.665,1.0,0.0543,0.258,5.93e-06,0.0879,0.743,154.909,213445.0,4.0
0.7809999999999999,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333.0,4.0
0.6459999999999999,0.696,1.0,-5.572,0.0,0.342,0.0192,0.0,0.0762,0.625,185.76,207401.0,4.0
0.768,0.517,7.0,-4.323,0.0,0.0312,0.186,3.8e-05,0.104,0.418,209.984,216897.0,4.0
